time,cache-references,mem-loads,cache-misses,mem-stores,instructions
43.010092055,1083618,0,289008,8186544,58038271
44.01025915,2329930,0,372344,17407417,134399649
45.010421808,1908044,0,340155,15139718,113928931
46.010583911,1183668,0,237560,8161760,57866486
47.010760315,857828,0,129244,8134239,57731348
48.01091433,1107174,0,242219,8136619,57712005
49.011316078,651053,0,133085,7581405,60282054
50.011484999,462388,0,114976,2657481,16763184
51.011647608,1072073,0,159343,10523228,75238605
52.01180788,961716,0,145615,8805838,62415142
53.011972174,1060892,0,222484,9064829,64314686
54.012126459,994333,0,215189,8089424,57405905
55.012288053,959049,0,194892,9521312,66232237
56.012444258,912437,0,144762,8143240,57804619
57.012598293,840164,0,120145,8089149,57425333
58.012760253,858269,0,123274,8079147,57358976
59.012917705,865979,0,150255,8307326,58684898
60.01308185,910760,0,160761,8086910,57415285
61.013233165,1021215,0,137360,8161902,57923702
62.01338615,1273328,0,165785,11603831,82794750
63.013551899,984017,0,152402,8123646,57680002
64.013723976,1517861,0,163737,12882545,92895479
65.013889704,1123855,0,190461,8096799,57499287
66.014042709,1055013,0,317118,8068144,57278412
67.01420579,1197109,0,277695,8023607,56990164
68.014350534,4267781,0,651653,33657518,273445835
69.014517218,1184377,0,273528,10075877,73822376
70.014694959,1205369,0,154439,9293611,65314724
71.014845004,1116841,0,230462,8090710,57469192
72.015000711,1295403,0,217067,9481984,67279221
73.015154914,858303,0,122495,8245418,58201035
74.015332092,1027642,0,194971,8317394,58708666
75.015497698,584363,0,89345,6288258,47224843
76.709746266,659422,0,120594,5601274,36980651
77.709893599,962017,0,154295,9259714,65371219
78.710052108,901732,0,148747,8483384,59777282
79.710191944,1180091,0,166083,10630494,73282126
80.710345896,973972,0,171750,8801947,61799814
81.710504479,1503777,0,204383,14976370,109158556
82.710650651,1023860,0,124420,8173241,57928750
83.710794095,1063412,0,156078,9163908,64954243
84.710934703,866018,0,119275,8211841,58213278
85.711082329,871019,0,141494,7123820,53339599
86.711240946,1559686,0,168506,13685258,106894366
87.711390632,1347214,0,275729,9607739,66617667
88.711549915,1144563,0,276618,9076092,64237816
89.711694283,2483247,0,302221,23005834,180222129
90.711837614,1951254,0,436722,15093733,109177688
91.711971735,986845,0,134448,7868881,56329776
92.712114551,4367588,0,313928,35066975,291551507
93.712293188,1067252,0,146924,11414922,84248535
94.712430798,981716,0,151111,8114125,58283280
95.712575925,887717,0,135164,7848656,56320035
96.712724421,956112,0,137152,8601523,62100054
97.713074391,1396127,0,157658,13048688,98769290
98.713226299,820853,0,110825,7764583,55762109
99.713383691,885711,0,130128,8999200,65172510
100.713526595,1242617,0,157652,14238391,106181527
101.713662542,1014557,0,138203,10593104,77973994
102.713817916,848542,0,135271,7968405,57243197
103.713953775,844864,0,123219,7847717,56389058
104.714097972,825670,0,103233,7772680,55878080
105.714238311,890987,0,114679,7786363,55945158
106.714379424,830007,0,148205,7782096,55906359
107.714526124,810980,0,128850,7713819,55446291
108.714686202,1357610,0,243181,11667212,85501293
109.714839731,1196824,0,177310,7866597,56538434
110.714990807,838439,0,118156,7791750,56125856
111.715147405,841834,0,116694,7751584,55873922
112.715297665,815463,0,107435,7657955,55187725
113.715461359,1018747,0,122745,7747979,55784822
114.715621169,1047104,0,146765,8507737,61366215
115.715770306,1034946,0,142148,7817854,56347874
116.715923002,1114694,0,143748,9384395,67957645
117.716106,1140674,0,136058,10604076,78270090
118.716253077,54472,0,6232,293396,2064912
119.716392091,907369,0,132398,9352143,68487068
120.716529743,986492,0,134711,9955642,73117044
122.035983592,1066370,0,144695,7739373,55724130
123.036126293,830379,0,114032,7742051,55720878
124.036278684,1666867,0,185978,19528725,159128922
125.036418936,984811,0,162457,7692963,55421675
126.036596192,949314,0,123612,7639223,55032376
127.35994403,2380371,0,347691,22297811,162988878
128.360097982,855587,0,112912,8317319,59905964
129.360250728,870190,0,130404,7608032,54833960
130.360409139,2759274,0,245908,31376853,260756130
131.36057224,857729,0,190892,8068784,58094684
132.360739192,813610,0,111174,7609576,54859314
133.360895179,554515,0,80265,4704590,34410309
134.361037232,546166,0,58416,4758390,33922762
135.361184476,2715361,0,234488,30601851,254839299
136.361350522,1407287,0,167119,14240279,105767817
137.361498939,789879,0,104395,7506670,54301403
138.361652972,845224,0,125597,8215537,59460067
139.361836202,1060311,0,138696,11614537,84657916
140.361986245,793455,0,105256,7482932,54161727
141.362128427,846764,0,119722,8037964,58257998
142.362272036,790045,0,108116,7478562,54143114
143.362419596,791184,0,109923,7477930,54131374
144.362579284,812073,0,109606,7544682,54595746
145.362736657,1038356,0,202159,9495996,69477116
146.362884972,813973,0,141429,7561294,54515928
147.363045105,878619,0,116913,8663271,63380365
148.36319351,813858,0,114811,7553211,54648206
149.363356847,797499,0,119725,7501422,54300205
150.363510882,782743,0,105350,7481222,54146318
151.363661775,928981,0,124549,8455459,61835234
152.363806965,807033,0,113818,7557038,54688431
153.363966542,836899,0,125836,8241978,59802454
154.364118592,973491,0,118330,7525174,54488152
155.364270372,998997,0,113029,7473369,54122496
156.364411832,793852,0,109417,7532038,54531430
157.364570232,804591,0,115051,7616701,54958315
158.364744118,798205,0,110257,7528672,54515874
159.364886449,1356737,0,164100,15642753,115124264
160.365036023,801231,0,108013,7517640,54455972
161.365186893,1229500,0,401003,9539934,70487446
162.393954019,851031,0,118925,8433728,59767493
163.394092286,899988,0,121905,8226666,59741118
164.394231287,1073402,0,175680,9049471,65678373
165.394391523,805307,0,121908,7444719,54295353
166.394556027,789498,0,137130,7363185,53735319
167.394703406,1196425,0,216662,9591794,70943735
168.394854402,933177,0,138211,7363562,53778266
169.395018348,1980157,0,162970,21768462,172524947
170.395177063,1102286,0,126197,10868145,80761654
171.395317856,3141387,0,214274,35635384,306106160
172.929460474,909250,0,122759,7350434,53729037
173.929629307,800502,0,180099,7391998,54057002
174.929773186,802582,0,118482,7405671,54119014
175.929943781,793780,0,109773,7390769,54046558
176.930099304,782291,0,104280,7327736,53609486
177.930239331,4955822,0,213813,50551365,432340209
178.930393543,2010916,0,381385,14818423,113950558
179.930552505,882840,0,204486,7524035,54651741
180.930715407,1048291,0,182159,7323650,53593445
181.930885479,1195597,0,204969,8674017,63747094
182.931063427,778467,0,115568,7367647,53944399
183.931217955,974356,0,134340,7406626,54129681
184.93137261,1228796,0,155106,10789053,79826894
185.931537069,1170928,0,165602,10858652,80532817
186.931698696,932208,0,121462,7290528,53438994
187.931852266,988834,0,147479,7557172,55263737
188.932005411,1056926,0,151951,8073575,59241894
189.932150466,1019195,0,162905,7270460,53385537
190.932300528,958810,0,139881,7327044,53780345
191.932464491,1137610,0,169649,9207858,68223377
192.932639767,20411,0,9814,45344,212484
193.932809827,823779,0,113795,7238476,53231824
194.932965046,962176,0,138367,7322433,53760939
195.933132211,1190992,0,221240,9335659,70282762
196.93329211,979820,0,130570,7511021,54430469
198.480535014,965778,0,160310,7338716,53842470
199.480693727,947204,0,128576,7319156,53734264
200.480859297,967455,0,128320,7341093,53870041
201.481024972,963763,0,131496,7324820,53766659
202.481184197,938993,0,120008,7250060,53237016
203.481347458,1154344,0,154558,9512005,70166676
204.481510862,923768,0,129303,7324105,53750571
205.481672925,864537,0,121638,7266977,53349991
206.481832024,1022568,0,149400,9073867,66742672
207.481971071,829268,0,107422,7335813,53810439
209.144155286,1679792,0,227166,15406802,113525996
210.144324722,1193014,0,332382,7352690,53904983
211.144484253,779554,0,113632,7285366,53419330
212.144644708,1253803,0,283256,9727717,72357465
213.144811269,797948,0,129867,7487372,54301466
214.144970747,888678,0,114622,7373568,53963377
215.14511477,780875,0,108153,7283350,53407785
216.145260398,786891,0,114294,7349515,53864868
217.145419138,955181,0,156089,7287694,53428202
218.145567703,777776,0,111901,7304632,53544679
219.145725549,793603,0,109718,7351213,53889159
220.145877334,783131,0,122018,7289579,53438270
221.146032825,780736,0,105806,7280064,53387778
222.146185976,1175756,0,153473,13031197,101003394
223.1463578,472555,0,87794,3499610,26480317
224.146538618,529270,0,67093,3853347,27358860
225.146686164,2539440,0,208406,34976890,303903246
226.146831519,2940009,0,224025,31841381,263357117
227.146975497,779793,0,118291,7303124,53589418
228.147119518,1510349,0,148962,20277007,163181099
229.147264409,1014934,0,213344,10127317,75771134
230.147584603,816813,0,126357,7674715,55623152
231.147840216,1847821,0,207833,23391853,182865726
232.147981103,776236,0,113022,7225372,53221377
233.148118533,796067,0,120644,7386418,54267470
234.148268982,767470,0,109663,7158202,52758325
235.148443657,811071,0,130517,7384845,54250773
236.148592298,1120790,0,137488,12228733,93565561
237.148743068,770614,0,111046,7139835,52688984
238.14888899,787926,0,114308,7202560,53110659
239.149039385,770943,0,109971,7135638,52640621
240.149192714,828832,0,125529,8297625,60667385
241.1493481,783269,0,114048,7199826,53090573
242.149506261,762776,0,108270,7128763,52600441
243.149657599,963830,0,134494,10502855,78550602
244.14981421,1147105,0,221503,11894304,87987834
245.149963592,1041627,0,132373,11343282,85712355
246.150181826,780537,0,114666,7151454,52783204
247.150377913,779586,0,97940,7184375,53006638
248.150575794,16993596,0,1006753,110011360,788950129
249.150780425,3053884,0,198458,47223092,333668566
250.150994716,115909,0,5164,341666,1922148
251.151171417,92534,0,10223,248208,1299364
252.151334088,109895,0,4903,335848,1899671
253.151514945,92026,0,19806,246471,1288275
254.151677527,90401,0,23281,242815,1271488
255.151830983,91841,0,24081,244335,1280498
256.151994296,91804,0,23065,245050,1282795
257.152185928,3279193,0,453498,33124576,264657722
258.152381619,765967,0,92607,6874058,51255860
259.15254523,1008943,0,151509,7228257,53711576
260.152699295,1179876,0,146572,10655723,81935400
261.152850263,1009215,0,132848,8299234,60197770
262.153040463,773076,0,96042,7087974,52477004
263.153249497,1641232,0,120949,19809095,152225346
264.153425962,764612,0,106612,6988562,51873722
265.153576138,812690,0,122748,7782451,57103086
266.153740783,970508,0,129133,9342144,69786540
267.153923,847052,0,124602,8401896,61274456
268.154086378,10363571,0,512768,57141991,378706269
268.193519193,996045,0,246998,7514635,59526044
