time,Total Resource Stalls,cycles,RS Resource Stalls
79.047246198,3030083454,19122783704,1322882248
80.047931351,2386543694,21963835795,863457795
81.048606006,1577476388,21789783052,515445451
82.049241306,1566976167,21977131404,498766084
83.049907781,1805970354,22019374805,518509083
84.051972826,1730993352,22076968156,472299807
85.052628018,1895665175,22103343542,580579703
86.053301737,2750339009,22231153907,758681026
87.053940415,2775132503,22213797277,626034699
88.054615555,2594334824,22152464080,592009247
89.0552762,2441328065,22157500007,537364282
90.055925786,2550458897,22209519530,549107651
91.056641371,2933697885,22251031453,641478035
92.057250519,3045116526,22197214393,782919183
93.05791952,2708077880,21890968735,643241177
94.058585903,2638341141,21398934573,688605036
95.05925551,1639388004,21977417717,420699821
96.059956362,1587960167,22095863400,379238691
97.060631017,1712964687,22134152585,371952534
98.061288499,1747130044,22039367896,382241443
99.061976767,2289538408,22051543427,607755665
100.062634391,2715950492,22195275132,617792385
101.06330093,2639887248,22201288085,536335291
102.063972975,2897932512,22160654410,695253891
103.064629946,2517425430,22089032674,626873983
104.065291162,2482518076,22193032862,568348804
105.06593486,2488225426,22209316793,561170801
106.796711259,5563076308,33884417567,1714777769
107.797365379,2404022274,19627170011,763593451
108.798041787,1698628188,20385991781,616300475
109.798707063,1835385989,20662363647,695622088
110.799358253,1611842674,21390577507,518468607
111.800011627,1854998822,22087325973,680144788
112.800670574,2568872388,22050135232,645252304
113.801333002,2995500490,20622668415,861209531
114.801987688,3274910893,18980640917,1164350729
115.802644199,2006228419,9584510863,829710276
116.803265886,2961360085,19808370419,1051363729
117.803945517,1875935539,20168845111,933889734
118.80463693,2018599103,19817193220,965946212
119.805603761,2257563406,19340844234,1066024703
120.806284562,2190093796,15840551874,1202129154
121.806897206,2371260098,14362345653,1193425974
122.807505316,1297129270,6108845705,764710018
123.808125653,1587477945,6320952483,978573519
124.808700409,1206580365,6314032650,922805871
125.809272122,735241411,3699721111,545872783
126.809942182,1273491931,7605631412,769581856
127.810598733,1944935471,13126113109,1417435392
128.811252476,2008575947,12849525997,1483459921
129.811880071,2201316756,12703318340,1636083066
130.812514411,2043077682,13429997631,1466346302
131.813145594,2846684817,18674292758,1176719502
132.813778159,1785571607,17993258234,811411417
133.814287015,1357594945,12832453190,903733848
134.814864305,1042597069,12746236028,687219909
135.815375933,653832755,6560878500,453318034
136.815972009,1140194319,12128731129,778842392
137.816570061,1330941412,11995584717,965762476
138.817160598,1211073699,11950664098,878821175
139.81775569,1274545628,12442889180,914588942
140.818270665,1014121427,10617542229,746690373
142.554529255,1688091808,19391627488,1152396745
143.555134358,1005862809,12590217621,662753567
144.555719182,1298843446,11999044063,953380998
145.556186718,887329024,9632174639,633686626
147.398385569,1574056361,15175884803,1137004150
148.398891939,934287959,12403932574,614178552
149.399486317,1161092051,12061640543,829303853
150.400068282,1237553885,12062532544,888014690
152.205364264,1829479595,19360019984,1290431498
153.205870681,945252730,12314213304,590201232
154.206357569,1028434500,12591245375,702060966
155.206932706,1114903936,12107850817,795541385
156.20743411,1093274249,12360460191,766923301
157.20791578,912403277,12140329446,607996927
158.208436696,1071015263,12397141370,742536925
159.208999463,1204548437,12141761518,824658761
160.209579536,1258607572,12284214443,919188580
161.210118014,644100558,6275935657,468294059
164.016500732,3004185153,29508559301,2182571633
165.017085458,1115837994,12521440264,773942843
166.017670877,1123625708,10547966215,814367253
167.964026132,2290946384,23910791542,1627611841
168.964628832,1245313498,12353825835,913286908
169.965138712,1249752678,12329696608,912827862
170.965711981,1132234431,12318362268,788680797
171.966302392,1120412418,12359911999,796996351
172.966847128,1308812287,11872058885,961694146
173.967371404,1290695221,12197307516,934963958
174.967942948,1315830410,11770246307,969631522
175.968526969,1291847020,11938644236,953251765
176.969098454,1292268750,12583106422,925075683
177.969667875,1301469862,11872573235,961181939
178.970158252,911240151,12321073462,613440986
179.970735188,1202564382,12157272947,847910802
180.971230129,978273431,12448658544,652717240
181.971817969,1058465329,12628061080,725937867
182.972404467,1281901454,12162845662,932328319
183.972983847,1287159932,11921053870,950642855
184.973571818,1239148107,12464016099,902649781
185.97415851,1211229914,12189970406,841609692
186.974735465,1209921473,10806324395,859720632
187.975205305,951460551,9452291151,699978158
188.975778576,868088631,7517997638,554267352
189.976233538,403088316,3504981813,295700170
190.976703335,467174208,2983513500,312921813
191.563007051,1041312615,2922454867,764580952
