%steal,%user,%idle,%iowait,%nice,%system,kB_wrtn,kB_wrtn/s,tps,kB_read/s,kB_read
0.00,99.00,0.12,0.00,0.00,0.87,0.0,0.0,0.0,0.0,0.0
0.00,98.00,0.13,0.00,0.00,1.88,0.0,0.0,0.0,0.0,0.0
0.00,98.13,0.12,0.00,0.00,1.75,0.0,0.0,0.0,0.0,0.0
0.00,96.87,0.00,0.00,0.00,3.13,728.0,728.0,68.0,0.0,0.0
0.00,97.38,0.25,0.00,0.00,2.37,0.0,0.0,0.0,0.0,0.0
0.00,97.75,0.12,0.00,0.00,2.12,0.0,0.0,0.0,0.0,0.0
0.00,98.25,0.13,0.00,0.00,1.63,0.0,0.0,0.0,0.0,0.0
0.00,98.00,0.00,0.00,0.00,2.00,0.0,0.0,0.0,0.0,0.0
0.00,97.38,0.25,0.00,0.00,2.37,452.0,452.0,44.0,0.0,0.0
0.00,97.62,0.50,0.00,0.00,1.88,0.0,0.0,0.0,0.0,0.0
0.00,97.25,0.50,0.00,0.00,2.25,0.0,0.0,0.0,0.0,0.0
0.00,95.12,1.25,0.00,0.00,3.62,0.0,0.0,0.0,0.0,0.0
0.00,96.25,1.75,0.00,0.00,2.00,0.0,0.0,0.0,0.0,0.0
0.00,97.00,0.50,0.00,0.00,2.50,188.0,188.0,13.0,0.0,0.0
0.00,96.12,1.88,0.00,0.00,2.00,0.0,0.0,0.0,0.0,0.0
0.00,93.23,4.26,0.00,0.00,2.51,0.0,0.0,0.0,0.0,0.0
0.00,88.89,7.62,0.00,0.00,3.50,0.0,0.0,0.0,0.0,0.0
0.00,89.99,6.13,0.00,0.00,3.88,0.0,0.0,0.0,0.0,0.0
0.00,85.09,9.77,0.38,0.00,4.76,80060.0,80060.0,165.0,0.0,0.0
0.00,66.83,16.15,12.89,0.00,4.13,52048.0,52048.0,87.0,0.0,0.0
0.00,88.35,5.64,0.00,0.00,6.02,0.0,0.0,0.0,0.0,0.0
0.00,84.69,9.16,0.00,0.00,6.15,0.0,0.0,0.0,0.0,0.0
0.00,77.89,16.21,0.00,0.00,5.90,0.0,0.0,0.0,0.0,0.0
0.00,85.98,6.51,2.25,0.00,5.26,34112.0,34112.0,53.0,0.0,0.0
0.00,29.82,21.18,47.87,0.00,1.13,109200.0,109200.0,174.0,0.0,0.0
0.00,77.82,16.42,0.00,0.00,5.76,12356.0,12356.0,22.0,0.0,0.0
0.00,83.67,11.06,0.00,0.00,5.28,0.0,0.0,0.0,0.0,0.0
0.00,85.64,9.70,0.00,0.00,4.66,0.0,0.0,0.0,0.0,0.0
0.00,94.49,2.13,0.00,0.00,3.38,192.0,192.0,2.0,0.0,0.0
0.00,96.62,0.13,0.00,0.00,3.25,8.0,8.0,1.0,0.0,0.0
0.00,96.50,0.50,0.00,0.00,3.00,0.0,0.0,0.0,0.0,0.0
0.00,96.88,0.50,0.00,0.00,2.62,0.0,0.0,0.0,0.0,0.0
0.00,97.25,0.50,0.00,0.00,2.25,0.0,0.0,0.0,0.0,0.0
0.00,98.12,0.25,0.00,0.00,1.63,128.0,128.0,2.0,0.0,0.0
0.00,97.50,0.25,0.00,0.00,2.25,140.0,140.0,13.0,0.0,0.0
0.00,97.12,0.13,0.00,0.00,2.75,0.0,0.0,0.0,0.0,0.0
0.00,97.88,0.25,0.00,0.00,1.88,0.0,0.0,0.0,0.0,0.0
0.00,98.62,0.12,0.00,0.00,1.25,0.0,0.0,0.0,0.0,0.0
0.00,98.25,0.12,0.00,0.00,1.62,112.0,112.0,2.0,0.0,0.0
0.00,96.87,0.88,0.00,0.00,2.25,112.0,112.0,17.0,0.0,0.0
0.00,94.14,2.37,0.00,0.00,3.49,0.0,0.0,0.0,0.0,0.0
0.00,96.62,0.13,0.00,0.00,3.26,0.0,0.0,0.0,0.0,0.0
0.00,98.12,0.38,0.00,0.00,1.50,0.0,0.0,0.0,0.0,0.0
0.00,97.50,0.00,0.00,0.00,2.50,108.0,108.0,2.0,0.0,0.0
0.00,97.38,0.25,0.00,0.00,2.38,19192.0,19192.0,47.0,0.0,0.0
0.00,98.00,0.25,0.00,0.00,1.75,112000.0,112000.0,178.0,0.0,0.0
0.00,98.25,0.12,0.00,0.00,1.62,63948.0,63948.0,101.0,0.0,0.0
0.00,98.12,0.12,0.00,0.00,1.75,0.0,0.0,0.0,0.0,0.0
0.00,97.00,0.25,0.00,0.00,2.75,124.0,124.0,2.0,0.0,0.0
0.00,97.38,0.25,0.00,0.00,2.37,0.0,0.0,0.0,0.0,0.0
0.00,98.13,0.12,0.00,0.00,1.75,27936.0,27936.0,44.0,0.0,0.0
0.00,97.99,0.13,0.25,0.00,1.63,103136.0,103136.0,177.0,6272.0,6272.0
0.00,98.00,0.37,0.12,0.00,1.50,90456.0,90456.0,208.0,10112.0,10112.0
0.00,94.87,2.50,0.13,0.00,2.50,90140.0,90140.0,161.0,8864.0,8864.0
0.00,45.81,20.65,31.29,0.00,2.25,82052.0,82052.0,151.0,9696.0,9696.0
0.00,90.61,4.63,1.38,0.00,3.38,84088.0,84088.0,158.0,10112.0,10112.0
0.00,86.20,7.78,4.39,0.00,1.63,93560.0,93560.0,170.0,8192.0,8192.0
0.00,83.19,11.42,3.01,0.00,2.38,107168.0,107168.0,178.0,3072.0,3072.0
0.00,90.73,4.26,1.25,0.00,3.76,109856.0,109856.0,175.0,0.0,0.0
0.00,74.50,11.06,13.07,0.00,1.38,97892.0,97892.0,166.0,0.0,0.0
0.00,96.50,0.25,0.25,0.00,3.00,104420.0,104420.0,167.0,0.0,0.0
0.00,96.00,0.50,0.00,0.00,3.50,114656.0,114656.0,183.0,0.0,0.0
0.00,95.36,0.88,0.00,0.00,3.76,56860.0,56860.0,100.0,0.0,0.0
0.00,87.23,9.01,0.00,0.00,3.75,0.0,0.0,0.0,0.0,0.0
0.00,82.85,10.14,0.00,0.00,7.01,164.0,164.0,2.0,0.0,0.0
0.00,76.69,16.79,0.00,0.00,6.52,0.0,0.0,0.0,0.0,0.0
0.00,82.40,10.36,0.00,0.00,7.24,152.0,152.0,13.0,0.0,0.0
0.00,73.31,19.92,0.13,0.00,6.64,0.0,0.0,20.0,10240.0,10240.0
0.00,71.89,21.33,0.38,0.00,6.40,0.0,0.0,60.0,30720.0,30720.0
0.00,54.02,41.08,1.01,0.00,3.89,252.0,252.0,46.0,22528.0,22528.0
0.00,51.13,46.49,0.00,0.00,2.38,0.0,0.0,0.0,0.0,0.0
0.00,41.32,57.68,0.00,0.00,1.00,72.0,72.0,8.0,0.0,0.0
0.00,36.47,62.41,0.00,0.00,1.13,0.0,0.0,0.0,0.0,0.0
0.00,25.19,71.57,0.00,0.00,3.24,0.0,0.0,0.0,0.0,0.0
0.00,25.91,71.57,0.25,0.00,2.26,180.0,180.0,2.0,0.0,0.0
0.00,23.00,74.88,0.00,0.00,2.12,0.0,0.0,0.0,0.0,0.0
0.00,12.83,86.04,0.00,0.00,1.13,140.0,140.0,20.0,0.0,0.0
0.00,31.24,65.50,0.00,0.00,3.26,0.0,0.0,0.0,0.0,0.0
0.00,52.63,42.48,0.00,0.00,4.89,0.0,0.0,0.0,0.0,0.0
0.00,50.25,43.48,0.13,0.00,6.14,212.0,212.0,2.0,0.0,0.0
0.00,52.45,41.41,0.00,0.00,6.15,0.0,0.0,0.0,0.0,0.0
0.00,51.62,42.52,0.00,0.00,5.86,16.0,16.0,2.0,0.0,0.0
0.00,75.59,22.15,0.00,0.00,2.25,0.0,0.0,0.0,0.0,0.0
0.00,86.95,11.79,0.00,0.00,1.25,0.0,0.0,0.0,0.0,0.0
0.00,60.33,39.17,0.13,0.00,0.38,108.0,108.0,2.0,0.0,0.0
0.00,54.75,44.62,0.00,0.00,0.62,0.0,0.0,0.0,0.0,0.0
0.00,59.17,39.82,0.00,0.00,1.01,460.0,460.0,42.0,0.0,0.0
0.00,55.88,43.62,0.00,0.00,0.50,0.0,0.0,0.0,0.0,0.0
0.00,55.46,44.04,0.00,0.00,0.50,0.0,0.0,0.0,0.0,0.0
0.00,55.43,43.82,0.00,0.00,0.75,96.0,96.0,2.0,0.0,0.0
0.00,53.76,45.99,0.00,0.00,0.25,0.0,0.0,0.0,0.0,0.0
0.00,54.92,41.59,2.62,0.00,0.87,27300.0,27300.0,48.0,0.0,0.0
0.00,53.19,36.05,9.01,0.00,1.75,111200.0,111200.0,178.0,0.0,0.0
0.00,55.71,35.88,7.65,0.00,0.75,116160.0,116160.0,185.0,0.0,0.0
0.00,45.62,35.25,18.88,0.00,0.25,110596.0,110596.0,178.0,0.0,0.0
0.00,55.33,29.11,14.43,0.00,1.13,101044.0,101044.0,166.0,0.0,0.0
0.00,56.03,32.54,10.30,0.00,1.13,114688.0,114688.0,183.0,0.0,0.0
0.00,54.91,35.64,8.56,0.00,0.88,109920.0,109920.0,175.0,0.0,0.0
0.00,54.35,33.92,10.47,0.00,1.26,116032.0,116032.0,185.0,0.0,0.0
0.00,35.59,40.60,23.06,0.00,0.75,110540.0,110540.0,197.0,0.0,0.0
0.00,55.25,40.38,3.50,0.00,0.88,92084.0,92084.0,150.0,0.0,0.0
0.00,55.89,37.22,5.89,0.00,1.00,115452.0,115452.0,184.0,0.0,0.0
0.00,53.50,45.50,0.00,0.00,1.00,35052.0,35052.0,68.0,0.0,0.0
0.00,55.12,44.12,0.00,0.00,0.75,0.0,0.0,0.0,0.0,0.0
0.00,53.92,44.58,0.37,0.00,1.12,92.0,92.0,2.0,0.0,0.0
0.00,52.95,46.30,0.00,0.00,0.75,0.0,0.0,0.0,0.0,0.0
0.00,54.31,40.95,3.75,0.00,1.00,41668.0,41668.0,69.0,0.0,0.0
0.00,56.84,34.88,7.15,0.00,1.13,114688.0,114688.0,182.0,0.0,0.0
0.00,54.58,35.38,9.03,0.00,1.00,113200.0,113200.0,179.0,0.0,0.0
0.00,43.36,38.47,17.67,0.00,0.50,110528.0,110528.0,175.0,0.0,0.0
0.00,53.30,34.00,11.33,0.00,1.37,102648.0,102648.0,178.0,0.0,0.0
0.00,54.15,34.92,10.05,0.00,0.88,113972.0,113972.0,181.0,0.0,0.0
0.00,56.25,33.12,9.88,0.00,0.75,114132.0,114132.0,191.0,0.0,0.0
0.00,54.39,33.96,10.40,0.00,1.25,109856.0,109856.0,174.0,0.0,0.0
0.00,52.62,37.75,8.50,0.00,1.12,116032.0,116032.0,184.0,0.0,0.0
0.00,48.12,36.50,14.75,0.00,0.62,99236.0,99236.0,161.0,0.0,0.0
0.00,55.96,35.63,7.53,0.00,0.88,113216.0,113216.0,179.0,0.0,0.0
0.00,56.12,38.38,4.38,0.00,1.12,113788.0,113788.0,181.0,0.0,0.0
0.00,54.62,44.75,0.00,0.00,0.62,24660.0,24660.0,41.0,0.0,0.0
0.00,57.20,42.30,0.13,0.00,0.38,96.0,96.0,2.0,0.0,0.0
0.00,53.69,45.43,0.00,0.00,0.88,0.0,0.0,0.0,0.0,0.0
0.00,54.64,44.61,0.00,0.00,0.75,0.0,0.0,0.0,0.0,0.0
0.00,53.94,45.56,0.00,0.00,0.50,292.0,292.0,35.0,0.0,0.0
0.00,56.20,43.05,0.00,0.00,0.75,0.0,0.0,0.0,0.0,0.0
0.00,54.47,44.91,0.13,0.00,0.50,40.0,40.0,2.0,0.0,0.0
0.00,55.39,43.86,0.00,0.00,0.75,0.0,0.0,0.0,0.0,0.0
0.00,52.81,46.32,0.00,0.00,0.87,0.0,0.0,0.0,0.0,0.0
0.00,56.46,42.91,0.00,0.00,0.63,0.0,0.0,0.0,0.0,0.0
0.00,53.70,45.92,0.00,0.00,0.38,0.0,0.0,0.0,0.0,0.0
0.00,56.75,42.62,0.25,0.00,0.38,36.0,36.0,2.0,0.0,0.0
0.00,54.87,44.38,0.00,0.00,0.75,0.0,0.0,0.0,0.0,0.0
0.00,53.20,46.17,0.00,0.00,0.63,0.0,0.0,0.0,0.0,0.0
0.00,55.58,43.66,0.00,0.00,0.75,60.0,60.0,3.0,0.0,0.0
0.00,54.20,45.42,0.00,0.00,0.38,0.0,0.0,0.0,0.0,0.0
0.00,56.12,43.12,0.12,0.00,0.62,44.0,44.0,2.0,0.0,0.0
0.00,58.90,39.72,0.00,0.00,1.38,0.0,0.0,0.0,0.0,0.0
0.00,54.83,44.42,0.00,0.00,0.75,0.0,0.0,0.0,0.0,0.0
0.00,36.76,61.98,0.00,0.00,1.25,20.0,20.0,1.0,0.0,0.0
0.00,20.28,78.34,0.00,0.00,1.39,0.0,0.0,0.0,0.0,0.0
