time,cache-references,mem-loads,cache-misses,mem-stores,instructions
91.025545906,46882931,0,4824867,1886090704,16051920758
92.025877546,33484345,0,3487426,1273737630,10779106949
93.026174007,28015441,0,3193595,819823719,6813512525
94.026457831,98035972,0,10439509,1610686273,12909970759
95.026702161,142324263,0,15373300,1902596996,15326109157
96.027009813,134348931,0,21248606,1498076759,12040668960
97.027284735,121553971,0,16593382,1242845526,9704108086
98.02753142,133904731,0,14601230,1741509912,13805488315
99.027846068,120813216,0,14851225,2115604530,17791616233
100.0281532,84027418,0,8020010,1862518297,15517155654
101.028424854,75393476,0,12402465,1683509971,14116925578
102.028658955,56343576,0,5670718,1662640423,14101149308
103.028946379,55791072,0,5848025,2020257310,17260556612
104.029199434,32536318,0,2983301,1904114214,16462776453
105.029438183,37323432,0,3092101,1917409651,16534186553
106.029738885,46361870,0,4974524,1482889274,12497057492
107.030014952,30547554,0,3742667,842424630,7011597251
108.030229767,96237996,0,8670432,1522897546,12322616471
109.030488131,147538213,0,16529145,2117779200,16867096303
110.030786238,127817075,0,22121458,1417081952,11560321606
111.031067159,120098335,0,13547487,1185486082,9170067153
112.031311478,127721189,0,15661347,1646125113,13002072650
113.031574677,124841641,0,14952460,2066153376,17357137436
114.031890118,76873044,0,7882621,1774932974,14843251056
115.032153233,73522808,0,12907189,1659904556,14008906241
116.032423293,63557310,0,7135669,1880896100,15921758638
117.032709387,46293232,0,4251762,1920139907,16535179569
118.032955363,35840864,0,3335165,1896956992,16451842520
119.033236852,38270780,0,3934512,1921006938,16558609016
120.033570191,37725766,0,3977787,1449591952,12360209297
121.033847613,32436123,0,3910937,938021962,7881403694
122.034117715,88896657,0,8472327,1497601190,12074130423
123.034426053,82993691,0,7918554,1434402803,11675374509
124.0347101,129121588,0,20978143,1478259089,11827135982
125.034983062,134489435,0,13450859,1467992422,11559905728
126.035256564,91905910,0,10420251,1467093465,11745175997
127.035552617,89651673,0,11202062,1517555496,12693128288
128.035871059,37596700,0,3797711,881546797,7340637041
129.036143594,20782336,0,1985629,724357642,6212263390
130.036488751,19454960,0,2256592,705093532,6066246304
131.036841004,19452139,0,2463832,701069322,6012246769
132.037110654,19917817,0,1808944,724588446,6225548228
133.037353484,133072056,0,14463298,1308009068,10442009571
134.037590693,229329554,0,29173954,1859106757,15074526262
135.037834511,247822316,0,21662540,2319013371,17217203831
136.038073785,312179607,0,54800837,2497679061,20166965124
137.038329154,309540811,0,43156774,2624466389,20577264382
138.038592583,312823463,0,41454578,2570808929,20145408385
139.03883321,285069475,0,42914046,2280633585,18112089166
140.039072129,238651674,0,24181972,2193597496,16710151062
141.039309987,266681199,0,36431745,2381237640,18756810952
142.039561192,272191084,0,34676819,2438615270,18760842155
143.039802934,313735724,0,47601024,2579219625,20504809653
144.045047931,295698210,0,41967476,2526156586,19923690336
145.04528938,255916750,0,28787520,2339161589,17939819314
146.045531617,264202159,0,35318253,2351326438,18535227261
147.045789826,226779642,0,29103488,2089667635,16382483935
148.04602867,274018169,0,34938954,2453062881,18879513492
149.046276625,313164766,0,42888943,2618821344,20627156142
150.046530165,275564627,0,38027763,2392304994,18962936743
151.046781535,237302705,0,25118998,2106064103,16165108162
152.04702394,260484227,0,35901461,2244689761,17883402583
153.047271705,265343238,0,32192137,2407930275,18337419672
154.047533289,295201194,0,42308646,2473797785,19679568826
155.04779987,298541964,0,39932529,2536293765,19917191904
156.048043828,265726230,0,32791898,2268806264,17784797349
157.048299211,233158237,0,29999841,2152474714,16907262792
158.048560638,210337348,0,23275090,1979836416,15574368261
159.048862389,159473238,0,18633513,1608671376,12836287014
160.049110479,96475916,0,8730718,921592855,7313516713
161.049621342,30157705,0,3469271,253681846,2100387849
162.050014401,4742591,0,740464,30865726,219553979
163.05060484,23957734,0,2002398,175055700,1204888024
164.051438175,1080890,0,201143,2416933,15799398
165.052431052,2365984,0,717303,7099682,56620500
166.05364034,1281024,0,253307,3528259,21375720
167.054624808,2549498,0,541963,15485945,111455928
168.054928804,42012643,0,3620932,462186596,3372385736
169.055195922,73331753,0,5307102,871952013,6786536200
170.055506867,54922593,0,5394556,600692410,4481904046
171.056021609,51491864,0,3568548,522199399,3923527356
172.056555066,3230468,0,558636,23078578,172954746
173.056898959,15714691,0,1662126,151233935,1141142258
174.057188254,74031954,0,5606892,885127207,6769095310
175.057498357,64449040,0,5359480,740256009,5729454282
176.057978853,53629162,0,7059429,432521310,3222021954
177.05846331,3727170,0,557827,27982793,207317968
178.058962277,2379840,0,432267,12628937,84339308
179.059273739,10592239,0,1285975,105949885,793870375
180.059604335,76298058,0,5411010,830057754,6378235559
181.059939117,71196909,0,4853438,660858942,5119670186
182.060296049,59296661,0,4345863,564746503,4400528141
183.060816399,39415778,0,4125252,298224398,2412689016
184.061346001,3069050,0,493708,19814904,131754344
184.704998495,14932566,0,1376788,103461521,722078685
