time,L1-dcache-load-misses,L1-dcache-prefetch-misses,L1-dcache-store-misses,instructions
82.024223215,607951357,73620539,269609853,20209765413
83.024439382,459542531,49313322,204748038,17560365495
84.024650129,657699939,63997509,311706812,18180530007
85.024861344,449509070,43707939,216481376,22584674075
86.025080083,437760804,48394475,195734395,26335469097
87.025291798,257671085,33226222,102918970,27574800467
88.025506052,191295157,23137110,82535238,30370042737
89.025718053,160481154,20427590,70058393,32345202440
90.025921441,179154096,35636527,71315016,33553532135
91.026134583,166632989,48967948,57509014,35328313356
92.026385119,150442459,33998599,63464758,28955995097
93.026616539,239178835,30867318,121845756,20004359530
94.026823812,546837499,60174258,259858319,19919254017
95.027027418,585414684,78377591,237754620,19571824626
96.027251269,671687499,84877004,285830417,20083801547
97.027506049,540644953,64109253,242960105,18814496944
98.027736953,440167838,45410204,208609431,15764925510
99.027964918,539760645,55445167,251128134,18002965207
100.028167545,301541433,34948668,141259651,22508464820
101.028399726,122977832,15747857,57045528,23162771432
102.028610886,108003942,13760054,47289131,22730078602
103.028877517,113012361,14757770,50459607,23234216821
104.029109212,133973859,29937347,52498577,22093433421
105.029339618,111547827,29835787,43658686,25265982047
106.029607853,92123884,20448730,38907994,15317644439
107.029812083,308114290,29080515,161418171,14032519845
108.03003586,444325016,60486583,181420609,16256674446
109.030262238,514965607,61640388,240753057,17349573004
110.030517722,436589068,54776348,189955823,16703283563
111.030807113,553590105,59311020,264295732,16502718037
112.031016999,293735629,30527915,143116607,14841980048
113.031264375,108280308,13229061,47236466,17698550082
114.0314895,95638358,11088246,42754787,17522627173
115.03174059,99969368,11949924,42257428,17496823301
116.032011061,94633905,17844924,40098779,18528306158
117.032255946,90035698,27647845,32756603,19311567155
118.032494746,102638599,18471753,43584430,17048922806
119.032774698,174898709,17791397,92247817,8887310226
120.0330476,323389230,41334011,148534209,11469257518
121.033266343,324807035,39513233,144932863,12401454155
122.033504177,412591863,48094522,188985747,13268729624
123.033739089,332197660,40565063,142341704,14723992055
124.033948875,276654589,28482321,134191827,14739914731
125.034229395,235784226,25193070,115377825,16691061589
126.034519918,109172763,13440730,47887217,18142344403
127.034800801,93519223,13653190,41728642,18503774081
128.035095851,72332904,14599432,27896936,18473680066
129.035346389,84693264,17062810,36724596,17627474280
130.035655756,77696213,18808263,31527386,13917763701
131.035875509,244972754,29237493,124118726,16155100520
132.036095576,262751817,35249223,110440218,27253304208
133.036294807,261950076,27547680,132706912,21529807985
134.036515633,316443250,36610919,145459056,12746829163
135.036724613,430153999,48722793,204845301,15188636893
136.037007187,253117541,29822094,117563262,14600471439
137.037228925,256677271,26387361,125250141,14405177107
138.037438165,254002470,26776531,122106661,16863244611
139.037698111,110731334,13709948,49950112,18172026737
140.03790952,80995040,18285843,31584792,18636598929
141.03813107,83784884,13910046,36990689,18559994673
142.038377702,88355001,18569515,35790645,14777368965
143.038672103,56774264,19037698,20765230,13462352928
144.038942868,173696605,19799153,92357410,11428987121
145.039145159,330600316,43066160,149795091,11980012956
146.039357718,317585043,37946456,146332123,12092112087
147.039591921,433321232,49689095,206945207,13997206115
148.039859831,330583138,39079892,149660141,14629399431
149.040103131,279881179,30089558,127733850,13137824577
150.040337227,246131641,26235332,119635061,16368830025
151.040584494,102929963,12309797,45602128,17999539178
152.040814698,93185034,11251668,43218336,17824061823
153.041064261,89772989,18151414,33676258,18541497242
154.041270103,106704060,17577432,46896196,18998557726
155.041542441,58984312,20427582,19163572,14094645599
156.041811736,189400431,21320638,101131898,14600733963
157.042066148,225926530,32904211,89658022,9679521719
158.042311703,196915297,18288934,103387768,7488731158
159.0425622,325044489,39539990,145186057,10309252916
160.042794487,352424595,38477998,171907572,14476325048
161.043043741,257298029,35195787,103758726,14777970729
162.043297957,346625061,40785860,161968775,15888661777
163.043544291,128469176,15562755,63236346,14803157217
164.04378412,56799669,11736812,26322205,15392843716
165.04404931,57461133,13923549,24992811,15656226619
166.044310497,51822961,5680817,25940721,9151717582
167.044557159,27262642,3009029,15012042,5007512556
168.044836129,158168742,24156440,74584416,9585933081
169.045067677,218147348,40482924,69776590,11868332249
170.045297175,162451829,23608451,75322763,11013606111
171.045568699,85692538,10071080,44027329,8786664188
172.045761949,85116128,10656487,38518581,25351226305
173.045970046,336612519,35763415,159137249,19540770494
174.046177916,693049032,75496567,257364360,21617179815
175.04640335,436754494,51614318,182265895,23963551496
176.046638943,356015887,38195167,141548364,24637212597
177.046847609,236159921,27596753,98168884,26111158461
178.047064255,148022576,15972175,61999369,30009904891
179.047293573,116971254,13747323,50943776,32566044952
180.047521247,142663213,19459897,57500596,31536052626
181.047778581,259646007,27994141,107385667,26873959481
182.047976186,326687280,38214301,129791285,25806155765
183.048200439,345325291,39987874,147217549,21239077747
184.048412987,429616631,57786895,168439784,18050949962
185.048661304,325008111,41109072,137990166,15270037475
186.048902716,263387409,31858881,124325290,16251043716
187.049151983,109136605,12964948,51633258,15830271227
188.049416233,42918484,4761191,18712045,15728949611
189.049633467,214809392,28449951,90801045,16443295933
190.049840297,302832654,38437527,136008381,16196370989
191.050061142,355100782,39698086,158870480,14783635987
192.050322572,225130690,24852824,88422229,16115562117
193.05058856,70792299,6819859,30471524,17005346163
194.050873834,53081300,4646213,24100832,17190783153
195.051119011,58635958,5345226,26966073,17754469410
196.051345867,155823736,14554978,73687360,16047692333
197.051597789,252413987,31238181,92200164,18560153414
198.052080039,125779101,19959881,49614885,5717744230
199.053030712,6700769,505956,3519100,186205749
200.053986244,25892907,1994808,13417307,647186019
201.054902373,529539,34434,113027,9764349
202.05595369,527740,32830,114788,9674337
203.056434445,1177068,107855,407431,38323676
204.056976789,2174519,354623,901716,95272279
205.05724699,44961080,4399098,23198263,1829856827
206.057521591,205714165,23494785,94617768,5942768626
207.057850858,151897551,22497744,62100389,6077278153
208.058175314,118719053,12069788,62217447,4776550315
209.059051694,30477759,2813325,16376279,1218591233
210.059489915,9099826,1006556,4176447,412504949
211.059742166,158181009,16964000,80075692,5090506117
212.060071756,190403925,27967624,83965353,7181833465
213.060348378,141754434,12800633,79485125,4691318569
214.060686827,113662957,14187622,51943408,6227630053
215.061173833,33694822,3287444,19034626,1609453799
216.061988107,2991485,207877,1644022,81634536
217.062338658,6580536,769785,3300258,293248051
218.06261093,178119589,19961462,86165901,5825207769
219.062932556,176016895,25466798,75109522,5866075511
220.063199902,107013331,11084103,55314944,4521725546
221.063475102,200096582,28051994,82443627,6771360595
222.063924606,34045785,2802564,18764786,1659559104
223.064224604,8762123,981657,4060175,364508954
224.065142491,29877129,2455503,14962588,813691053
225.066016582,522788,33929,110428,9438329
226.06705108,532558,32608,112312,9587082
227.06795782,1182332,107794,401061,39147335
228.068953436,2144215,341107,905610,88337117
229.069277114,55184276,5158842,29582890,2133230931
230.069550769,196831186,24553445,91637139,6596393627
231.06979877,105719469,14146249,50588751,4667098788
232.070221052,138965873,14535143,67328037,4975564151
233.070968887,10005553,1036041,4925268,493880537
234.071267452,34117857,3187856,18574498,1456801632
235.071572245,190096592,24590355,86342362,6206730540
236.071892918,156178176,20696467,70070316,5295848960
237.07215906,148628891,13558360,83144548,4608430292
238.072466567,107218785,13893882,47379731,6384260735
239.073051492,18653749,1883222,9492039,689554655
240.073995853,3024872,223360,1658969,83713841
241.07434183,28430141,2561953,16049071,1115079679
242.074658729,198729925,26264277,91505607,6889703456
243.074926432,160621251,19487964,78611640,5701234778
244.075132624,116368669,13135707,58346481,5274457847
245.075588702,56321410,10262157,19757228,1811333431
246.076969079,4362448,319618,2341735,126206965
246.533285178,27571571,2431957,14684944,691328089
