time,instructions(system mode),instructions(user mode),cycles(user mode),cycles(system mode)
156.640056828,138811684,17516461197,9732747408,427168556
157.640307803,111327780,18389520261,9864823745,344680050
158.640507579,209643075,18865559184,10400444212,449709377
159.640750938,160220653,13488268052,6969731173,293983851
160.64100924,342877825,12045992342,8129972203,590247595
161.641329114,542323585,9481048045,8180699186,1073880934
162.641587715,586934273,7049263142,7461713636,1031125755
163.641813656,654340132,11885533747,13847552643,1348512915
164.6420591,559051948,15678427456,16160541801,1255442145
165.642317682,722997173,13573215720,12412384178,1375682061
166.642540662,656700977,13480961686,11959486138,1156268129
167.642811769,255204870,16531278605,12666237994,670722806
168.643089608,178715813,18158898605,10497099016,497959705
169.643354113,108292032,18584255864,9306429337,339158854
170.643606774,255247623,17578640045,9559828603,561619135
171.643819003,133097762,13316186732,7318179220,346407076
172.644061603,223377901,17371933804,10390888425,427894824
173.644377571,578411631,14576761805,10623744513,1047711641
174.644750662,415698448,4449703001,4426267991,731328949
175.645077556,424466055,7865195571,8635100031,784659072
176.645296898,684437962,14156457873,15283458438,1317665336
177.645555402,465897212,12750148814,12851972022,918374189
178.645788263,1049996670,7733568640,7912115992,2438323816
179.646030152,238302316,10604681834,7864538722,476599129
180.646236591,890973576,13582181401,10202720525,2098650297
181.646478917,221013332,14871745755,7257180151,327196232
182.646790609,100635423,8906503531,4417721914,192521505
183.647116856,124372733,6235980676,3582918155,249473804
184.647303199,350131610,11652887754,7120402453,551912340
185.647524313,413639975,23550526552,18078995927,678691585
186.647731076,753417562,16197696902,23981651417,1436872532
187.647948881,315832226,21654644054,26902832509,741493376
188.6481893,217000402,24771473500,24233522354,567573845
189.648411011,593863384,21458508615,21935878082,1300326023
190.648628876,529726023,26905195110,22270629048,1174405582
191.648832961,208964545,30032204711,18888602210,383013836
192.649044304,233578999,28512660228,18515317944,460163016
193.649287701,365700442,29862087691,18392046679,540159274
194.649494534,272876845,26668421292,19580903309,544264026
195.64971771,356901211,24375509771,22655686579,756716647
196.650047456,461830595,15292799746,17058526847,804806587
197.650264318,162213957,13876873285,12467585875,378549783
198.650515354,238024997,18560836246,17816253439,551876776
199.650757121,1685118020,11391171165,11952885591,3928896286
200.651001475,437556515,15242850621,12092297565,781354080
201.651248793,327962932,15681115972,8610030585,539507909
202.65150647,383971681,16430934395,10643517713,640270712
203.65181393,219536560,10144669304,7736501978,365274438
204.652041365,405266363,10835547787,13312084082,857722579
205.652329083,277934418,15991618598,14686200185,639510700
206.652593603,233733486,15832607978,12466056941,574536792
207.652849858,859183535,15286675191,11294168515,2196432224
208.653069696,159504421,16708633932,8940358047,309012990
209.653296089,250030295,16708186408,8556356241,350802478
210.653535544,224445239,17722580957,9079972298,426105839
211.653850202,349733988,11663853913,12037228676,716979877
212.654204738,61944844,114106647,126755699,127489800
213.655027287,94199239,671117722,770407246,272247236
214.655961921,7597249,3035016,13146132,57176656
215.657098975,7118640,2647558,10908307,53075564
216.658095773,10622156,16713950,27392828,59490050
217.658529187,17596627,16634372,30761258,65758338
218.658834631,388540985,470560343,454766477,498560596
219.659075021,85914985,5914395183,5523168304,223127355
220.65939463,56228260,4464232393,5099901723,207835293
221.659708475,45897750,4870841010,4638840851,227340433
222.660179375,34641129,2627602602,2568085742,144829653
223.661050865,11528144,130893647,125872095,66106915
224.661333432,101378944,2937100145,2936425873,234121127
225.661581536,153258618,7882604740,7026009512,490238931
226.661859492,135599175,4591407881,4522553459,551001957
227.662121344,28805121,5772690769,5661579964,123557143
228.662540144,138871749,3721141790,3032008417,340802994
229.663026092,9199135,94220787,102862874,62568261
230.664148259,8709267,72252484,81222369,61443604
231.664430025,81541663,3100488352,3110257612,208751673
232.66467717,88676566,7741659064,6914320713,231502259
233.66493802,68622660,4989271951,4757231847,223611400
234.665256408,70966907,6818070361,6418532112,194732195
235.665727671,80548793,1821008017,1729315845,253716350
236.666161752,45601136,112977283,139297390,193107059
237.666969852,261235916,926912811,968251272,916043118
238.668059274,7449000,2894924,12766580,55612859
239.668967668,6949173,2633694,11033482,53459306
240.670058436,10454271,16625423,26815107,56772554
241.670443844,44323574,79601696,85018231,101457845
242.670787999,192457800,1819311004,1766164083,371898881
243.671101691,57189234,6365910801,6025328359,180110126
244.67142207,65514125,4594235291,4301219342,292087542
245.671776318,56209268,5156139919,4846842035,181631574
246.672986142,18546290,466162704,431768252,92035912
247.673281724,50824475,1026469209,990711484,146949617
248.67355457,79886013,6383342011,5954488789,216946135
249.673826791,99131062,5815045850,5374354404,254241089
250.674102506,86418054,4756872519,5057253784,342782876
251.674462453,64366648,6183064019,5154057086,219201768
252.67482487,32485681,73029861,81394334,98122486
253.676139704,9108318,21916743,42597111,60294729
254.676465708,50431975,832705642,776237703,138750790
255.676772758,87679663,6642206987,6214376130,239016823
256.677008978,66191740,5744684719,5403932788,215772706
257.67732541,51016038,4293035852,4823312263,170551824
258.677770469,104093016,2935570819,2702180400,271039267
259.678233947,13814745,118060766,138399192,73038751
260.292752636,46785156,708854234,846585074,126669034
