time,LLC-loads,stalled-cycles-frontend,LLC-load-misses,instructions
191.090905969,35912907,20485952046,8976056,29705032559
192.091117567,72779897,21209590980,21385298,27522476434
193.09130328,101444799,20208984310,25018799,23716409565
194.09152848,53724436,19963961152,6253998,26177723479
195.09173944,43313747,21667374982,6435910,30184046959
196.091971445,40815821,21863499843,6347885,31630129837
197.092198862,29133248,21763562891,4963800,32464671426
198.134720186,29525450,22581223755,4945245,33554487332
199.134968657,32335286,21860434512,5209563,31811519631
200.135231754,28239088,19602863617,4084760,28535932145
201.135466337,31289951,20412221996,4315869,29622187632
202.135718145,33241326,19325100792,4517852,27690482248
203.135957656,29510651,19447176384,3985542,28797610162
204.136208206,30860938,19051882790,4205023,28047231895
205.136427753,34857542,19590881484,5007822,27934655412
206.136652261,28018876,20046842840,4043197,29284802475
207.136884255,29379177,20387523736,4312277,30375648902
208.137118092,41164776,19207734303,5964399,26097506905
209.137362783,34839678,15604846549,5037335,21461409325
210.137585781,65650396,17843540276,7378814,19457350888
211.137807312,92732103,20930987680,9590523,20786305443
212.138017535,96436783,21911137622,14804006,21972834248
213.138264873,56588044,18481800296,16698998,19412990151
214.138474547,18908777,16658072558,3721995,20894609529
215.138665101,32392901,17395077293,12582132,21505558032
216.138915612,28245728,16528877184,9840669,22696690553
217.139155103,30748495,16437515081,11486748,22681986224
218.139433438,13066115,9093464703,2351939,12922804377
219.552784877,36156342,15078032950,12482032,19329181221
220.553031835,10527363,8556189905,2219017,12202025292
221.553286314,23292707,7119159889,3207906,7020213817
222.553505984,34691922,10644733327,4967368,9481749093
224.751071376,77854425,22593340121,11562655,25892285869
225.751315638,32658619,10201549908,2518925,10746251576
226.751584096,15948028,8223221714,2066944,11757812183
227.751836031,14031120,8160482446,2281073,11678085531
228.752078275,10893837,7759732820,1896050,11565702762
229.752348626,12082988,7961944053,1866690,11723881827
230.752626413,11786118,7889788849,1826296,11515118645
231.752902204,11802873,7824761291,1895305,11454983935
232.753194979,10502152,7669740234,1647224,11445915198
233.753500965,13122674,8043394348,1866590,11556492092
234.753788098,11636147,8110245540,1746920,11437563960
235.754059829,10612023,7677761914,1643929,11465353802
236.754288479,11960736,8037255846,1902715,11591630772
237.754559639,11767195,8043607983,1688648,11544056229
238.754839066,10348760,8039384279,1622629,11477927014
239.755097862,11284586,7948887048,1735563,11476239277
240.755360196,10821726,7764910258,1672801,11439818757
241.755611577,10270031,7660324544,1635217,11389249885
242.755844391,10933748,8009160188,1756603,11521445863
243.756143864,11474369,7853102911,1769415,11396336424
244.756413603,24851900,8593876447,2937786,10974637446
245.756710125,6636916,4350392271,1173051,5869823166
246.757046027,6270923,4224595652,926637,5804180822
247.757382216,5892645,4105013126,924855,5768203700
248.75782449,5131725,3027959746,1262044,3820707331
249.758219038,2373347,566830191,629794,233686311
250.759017982,19289358,2706604510,2071624,1729422548
251.759502056,1391114,284416709,332449,107616880
252.760038194,12474959,2204231405,1565197,1228810375
253.760925679,385654,104479975,114545,11647644
254.761988334,609914,159410971,163870,38521128
255.762980067,390895,103543471,109713,12016225
256.763994743,1087038,231238670,341967,85825829
257.764264519,17858569,4663973620,1948535,3087466091
258.764588584,47996282,9464043875,2039903,7047940813
259.764863115,25561929,6649611007,1902203,4334994358
260.765188395,28474300,6262125501,2117386,4307765256
261.76614991,1406061,283944427,296998,139671307
262.7664882,12670031,3197323099,1052228,2101031700
263.766867002,50906902,8958693526,3093220,6813722046
264.767136433,36805878,7937232833,2686467,5627995729
265.767541661,17251039,3970848350,2556007,2323842413
266.767949574,1085552,229859868,261770,90055517
267.768291764,9735975,2703316443,606145,1785256748
268.768550886,47949755,9697231309,2996146,7015057932
269.768838234,38238485,7738279512,3190660,5603107289
270.769223804,32734549,5285557744,3114142,3664069383
271.769613154,1369114,319671658,288701,136156741
272.259131997,6931693,1157279383,920114,469038611
