time,cache-references,mem-loads,cache-misses,mem-stores,instructions
81.034372775,242964579,0,52973088,2001256048,16137359280
82.034619509,357413761,0,27805720,2366531270,17651297095
83.034869994,233735916,0,22304663,2840671812,23192983003
84.035127167,185651679,0,10888981,3325969976,27841231692
85.035386831,93563208,0,7587078,3302338865,28257684723
86.035665267,101202985,0,8046449,3557327720,30234021017
87.035921204,75682315,0,5586641,3636492862,31220472900
88.036166094,76558614,0,11048459,3111975249,31407132594
89.036402993,66747024,0,15938627,2913388449,32411533282
90.036651488,66441119,0,16399355,3423195705,30331951783
91.036888253,96444598,0,13820977,2228830569,19425680696
92.037146377,157875937,0,18843501,2185685780,15772867644
93.037382612,247491285,0,34357401,2281797506,17612383705
94.037630603,302625347,0,45094898,2543553825,20339573256
95.037886829,301216675,0,49164631,2457223958,19547248354
96.038100852,257006331,0,23096883,2202708321,16859876723
97.038341631,205444286,0,40936536,1933736611,15805489280
98.038563673,231635457,0,7755630,2312470227,18292639653
99.038828791,86922517,0,8611633,2686662925,23016997720
100.039055717,55140702,0,4394396,2699959675,23149191127
101.039310012,55040708,0,5584065,2703458036,23136048031
102.039531313,60996711,0,6753640,2545005369,24284652420
103.0397699,53815510,0,10365971,2564682450,26121455224
104.039993261,38473128,0,10307214,1748826939,19369958676
105.040259815,45694093,0,10436711,1440492220,9636412413
106.040505141,162623520,0,26470220,1673812365,12806516370
107.040746765,250473824,0,37434232,2237418126,18084049510
108.041008606,255523727,0,36806351,2337564989,18507644491
109.041293631,189449737,0,35828375,1677308998,13525956595
110.041531344,217155739,0,21271030,1779060430,13190836598
111.041784624,175335070,0,12303266,2402571809,19547583475
112.042047745,98917326,0,7153197,2760887936,23423908629
113.042321121,57703169,0,5252153,2703836912,23162797474
114.042547408,59185021,0,5439339,2702084623,23152294105
115.042793516,66162569,0,5907545,2727207946,23835010578
116.043063743,40993846,0,10658411,1940731126,25650699692
117.043356756,53486086,0,12748137,2790629457,24036766430
118.043594039,73935602,0,11387652,1558007158,12180085514
119.04385443,133414553,0,17897499,1503932346,11741944098
120.044088308,179116479,0,33669840,1662521862,13812957908
121.044333054,180952613,0,23522729,1876790438,14854211406
122.044593663,155524285,0,24884477,1572982735,12605974278
123.044908528,174950185,0,20916148,1715103042,13240507007
124.045211498,129704943,0,16520006,1789497816,14686179473
125.045519777,87627701,0,5523801,1973379389,16469570201
126.04580102,60110927,0,7033520,2115233557,18285091761
127.046068429,45946630,0,3774842,2027233694,17581653441
128.046368143,41431318,0,4418759,1901583966,18428575409
129.046635051,47588284,0,7412633,1814335401,19256024256
130.046844627,61057284,0,9876894,2271652285,20770285306
131.047091661,31671500,0,8513810,3672406279,26333620451
132.047434632,70191656,0,11571979,3096204309,20473173696
133.047732653,126182199,0,16196417,1471389081,11578680637
134.047966428,175964324,0,22060533,1847647162,14481640929
135.048210547,179065434,0,27946457,1641497492,13275696916
136.048464668,147588259,0,19383423,1710347238,13657355313
137.048769885,122920077,0,17023203,1810013188,14930881500
138.049030913,97809052,0,6111773,2041964322,16936831019
139.049331097,48472130,0,4464807,1991085053,17258437487
140.049606035,44260943,0,3589844,2021935285,17501750399
141.049849477,46696429,0,5981435,1890318399,19033453972
142.050077861,38593937,0,6916253,2003052497,19482221778
143.050370001,29710255,0,6176001,1380550100,14103438315
144.0507012,21109978,0,4361396,894331752,7833850503
145.050983394,63891064,0,8201725,815660991,5719894777
146.051237082,133648263,0,16084511,1467706586,11599991339
147.051496962,178906969,0,24055814,1867301674,14776403920
148.051751085,181221912,0,25295937,1655899475,12997085534
149.051980203,142977332,0,19493227,1677629309,13575122272
150.052215878,128173194,0,15664320,1791135801,14525925996
151.052536941,101136135,0,7149683,2068158549,17283093645
152.052855804,50857478,0,4538123,2003458789,17370346238
153.053176053,44406785,0,4231292,2002777445,17804010298
154.053479793,42464898,0,6045314,1757615243,18204924847
155.053831841,43499800,0,6306125,2026871146,18104588971
156.054135487,25742477,0,6380274,1010163241,13499185726
157.054423325,72472879,0,11997427,1843359223,13790729348
158.054782154,92490295,0,10995779,1085971265,8578603876
159.05508754,96839883,0,11092368,1066645462,8117467935
160.055320928,179313996,0,28382200,1749007943,13669905153
161.055598193,188798362,0,27835974,1837605998,15029866312
162.055873918,92782582,0,17177737,1800258550,13705191774
163.056135077,52653732,0,14731523,2021543988,14271504421
164.056441677,17436012,0,2720329,1983498580,13228210538
165.056747106,17512656,0,2571661,1289870054,8991501931
166.057070463,21189316,0,3814702,660894337,5912038469
167.057405201,25423035,0,4571830,563461640,6385327969
168.057749826,26005003,0,4386446,648323569,6307271650
169.058005776,33905413,0,6950773,1025938826,6553112898
170.058232845,60513242,0,11833297,3601979746,24110174909
171.058482879,215773809,0,30548472,2184928544,16975785397
172.058712438,329885933,0,22241151,2332443992,18381445592
173.059974838,177652963,0,16127341,3327572303,24910474689
174.060227609,112216165,0,13965759,3278692952,24371620111
175.060442291,97175238,0,18814969,3562112824,26565309098
176.06068787,35637638,0,5325828,4394424427,31377867370
177.060941043,41754303,0,4928434,3700444799,26499828085
178.06118208,69964744,0,14950868,3680584810,26905952110
179.061432882,77978709,0,14957201,3782237688,27792473170
180.061668661,131008657,0,13487958,3679207690,27103801559
181.061965997,157875544,0,16393413,2790850917,20925713706
182.062227385,152267312,0,13746168,2169753933,16108320527
183.06248911,175111204,0,20258652,2253099261,17708034792
184.062737924,124254701,0,27165448,1730268697,14168872279
185.063013902,51816028,0,15533289,2175426776,15606958906
186.063294364,12249181,0,2754546,2317794980,15270672347
187.063605489,13524867,0,3073256,2416646390,15982541460
188.063876369,137852749,0,16015399,2343971887,16951551871
189.064126252,163713201,0,16423032,1679579323,13414598590
190.064383623,115297896,0,9206381,2136063782,16200192482
191.064637194,71483152,0,19790602,2022013552,15531080305
192.064921445,21599608,0,3356815,2365083704,16482818446
193.065206713,21247536,0,3222342,2387313890,16614799023
194.065500867,21147412,0,3188728,1978227238,13902869132
195.065736983,57202349,0,6160147,2130975221,15834051450
196.066039881,98604624,0,9138857,2134008280,16367966802
197.066543173,53170380,0,6744843,795527545,6054677225
198.067675677,2903987,0,487456,16063950,111034126
199.068676353,19962563,0,2064288,116738901,782042489
200.069231577,1622269,0,328881,4548816,27540599
201.070582911,1071133,0,193605,1572410,9661754
202.071674826,1279046,0,233699,3500291,21157511
203.07260651,3071501,0,672011,16761827,115072675
204.072896884,33038904,0,3732490,365064590,2612018684
205.073189112,74494022,0,4743579,876803833,6765515095
206.073538144,60365841,0,6287954,601547641,4628939441
207.073916926,60271391,0,3690798,656956653,4821256644
208.074708372,3029036,0,500076,19187443,147585160
209.075093876,20758094,0,2094358,215854369,1592661889
210.075418607,72680449,0,5686556,879890039,6838520799
211.075694194,62450017,0,4981316,719923270,5544464031
212.075995594,65331350,0,4516763,706656328,5206047351
213.07621263,36884398,0,4263193,795909258,6349621113
214.076736357,5514743,0,1815070,40844384,312027178
215.077661661,3314960,0,693310,17669169,128669665
216.078024119,18023160,0,1722835,204007759,1481758461
217.078401339,71506571,0,5502264,855762215,6653240310
218.078639048,62448007,0,5503514,754108919,5710973718
219.078901852,73054918,0,3639638,757724004,5777971537
220.079185745,48676809,0,3405319,655794544,5246601524
221.079698753,3348737,0,645823,18941618,127216403
222.080590528,22215212,0,2247316,148380435,1025985446
223.081639805,1096187,0,228095,1651210,10236976
224.082575783,1730915,0,332909,5955431,38323073
225.083746158,1033224,0,185475,1709106,10546979
226.084673207,1280863,0,235965,3388165,20484594
227.085013953,9776747,0,1847303,61887752,463602573
228.085291872,53629804,0,3436217,671666878,4897779535
229.085629959,70717820,0,5765998,749220976,5925481817
230.085908202,63546972,0,5376407,684107699,5149445794
231.08629241,21998183,0,1773617,287765404,2115034746
232.087497584,4847351,0,1040894,31735395,246004254
233.087789764,45636742,0,3223669,573184324,4121450480
234.088139491,82957178,0,7925875,984035661,7864623351
235.088443956,55521863,0,5126280,551227068,4087779284
236.088741237,51125363,0,2113190,829231075,6451325451
237.089235606,21852953,0,5399824,288806925,2434381210
238.090793774,2465998,0,467636,13605273,89428509
239.091714335,2894230,0,525147,15118156,100039783
240.092144388,39878250,0,2715436,527344684,3765776488
241.092490573,82541838,0,7659895,985266533,7884273794
242.092839623,51612042,0,4148981,641697010,4789206078
243.093344709,48794002,0,5101516,561845268,4267112691
244.093751237,3069735,0,494637,21322771,146227105
245.050979203,16013000,0,1799815,113757059,821877086
